t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
959702;470010106000003920007000000000;NPH;Cultural;
763664;470010109000001540018500000001;Parque_Cementerio.Unidad_Predial;Cultural;
1034560;470010106000003690009000000000;NPH;Cultural;
934011;470010103000000540001000000000;NPH;Cultural;
1021536;470010002000000064492000000000;NPH;Cultural;
841462;470010103000004620004500000058;Parque_Cementerio.Unidad_Predial;Cultural;
723723;470010109000000860001500000001;Parque_Cementerio.Unidad_Predial;Cultural;
833158;470010105000001840001000000000;NPH;Cultural;
803638;470010106000004930004000000000;NPH;Cultural;
816231;470010101000001930021000000000;NPH;Cultural;
958666;470010103000000080004000000000;NPH;Cultural;
803419;470010109000004040002000000000;NPH;Cultural;
972172;470010106000006670003000000000;NPH;Cultural;
1019472;470010106000004860005000000000;NPH;Cultural;
725897;470010103000001540007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
932214;470010105000000300012000000000;NPH;Cultural;
960082;470010103000005410001000000000;NPH;Cultural;
702684;470010101000001710002000000000;NPH;Cultural;
934177;470010106000002950009000000000;NPH;Cultural;
765563;470010103000003180016500000001;Parque_Cementerio.Unidad_Predial;Cultural;
763871;470010103000011100001000000000;NPH;Cultural;
805251;470010101000001080024000000000;NPH;Cultural;
850586;470010103000007890003000000000;NPH;Cultural;
763885;470010115000006820001000000000;NPH;Cultural;
831377;470010109000000430001000000000;NPH;Cultural;
849871;470010106000004190019500000001;Parque_Cementerio.Unidad_Predial;Cultural;
704667;470010103000001540007000000000;NPH;Cultural;
839109;470010103000003540003000000000;NPH;Cultural;
1005332;470010106000007510017000000000;NPH;Cultural;
763021;470010106000006380007000000000;NPH;Cultural;
958525;470010102000001010001000000000;NPH;Cultural;
840330;470010109000001800007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
934258;470010106000003920008000000000;NPH;Cultural;
1030753;470010001000000021228000000000;NPH;Cultural;
763394;470010102000002590001000000000;NPH;Cultural;
696815;470010112000000240003000000000;NPH;Cultural;
763921;470010103000002360014000000000;NPH;Cultural;
838168;470010006000000020109500000001;Parque_Cementerio.Unidad_Predial;Cultural;
834650;470010004000000090001500000006;Parque_Cementerio.Unidad_Predial;Cultural;
961308;470010109000000160013000000000;NPH;Cultural;
766121;470010112000000240003500000001;Parque_Cementerio.Unidad_Predial;Cultural;
792038;470010106000002950010000000000;NPH;Cultural;
870359;470010006000000010199500000001;Parque_Cementerio.Unidad_Predial;Cultural;
963141;470010103000003450005000000000;NPH;Cultural;
1047330;470010106000000170001000000000;NPH;Cultural;
790824;470010114000001540013000000000;NPH;Cultural;
679838;470010800000000310004000000000;NPH;Cultural;
865304;470010106000011460015500000001;Parque_Cementerio.Unidad_Predial;Cultural;
762865;470010111000000470001500000025;Parque_Cementerio.Unidad_Predial;Cultural;
1036508;470010106000006380004000000000;NPH;Cultural;
870636;470010106000006380007500000001;Parque_Cementerio.Unidad_Predial;Cultural;
1006680;470010109000000340010000000000;NPH;Cultural;
960102;470010103000004210002000000000;NPH;Cultural;
765368;470010103000001060022500000001;Parque_Cementerio.Unidad_Predial;Cultural;
958672;470010103000001490010000000000;NPH;Cultural;
815979;470010006000000020362000000000;NPH;Cultural;
1030639;470010105000000040012000000000;NPH;Cultural;
763392;470010103000000710001000000000;NPH;Cultural;
764568;470010106000000930008000000000;NPH;Cultural;
800256;470010102000002160078000000000;NPH;Cultural;
839143;470010103000004620007500000167;Parque_Cementerio.Unidad_Predial;Cultural;
960914;470010800000000880001000000000;NPH;Cultural;
800753;470010106000002150001500000001;Parque_Cementerio.Unidad_Predial;Cultural;
965711;470010105000000030003000000000;NPH;Cultural;
858712;470010103000000460006000000000;NPH;Cultural;
969367;470010002000000010461500000001;Parque_Cementerio.Unidad_Predial;Cultural;
934648;470010001000000021272000000000;NPH;Cultural;
