t_id_predio;numero_predial;condicion_predio;destinacion_economica;uso_construccion
889874;470010102000003010001000000000;NPH;Salubridad;
1030384;470010102000003010014000000000;NPH;Salubridad;
1030328;470010104000000520020000000000;NPH;Salubridad;
952565;470010103000000130043000000000;NPH;Salubridad;
831503;470010109000000160002000000000;NPH;Salubridad;
795986;470010102000003010015000000000;NPH;Salubridad;
753462;470010103000000130042000000000;NPH;Salubridad;
1061511;470010105000000920901900000030;PH.Unidad_Predial;Salubridad;
973466;470010104000000770023000000000;NPH;Salubridad;
890128;470011000000000030005000000000;NPH;Salubridad;
698394;470010104000000770017000000000;NPH;Salubridad;
1011816;470010105000000920901900000033;PH.Unidad_Predial;Salubridad;
966528;470010105000000920901900000038;PH.Unidad_Predial;Salubridad;
795978;470010105000000920901900000034;PH.Unidad_Predial;Salubridad;
795525;470010002000000020755000000000;NPH;Salubridad;
959929;470010104000000770016000000000;NPH;Salubridad;
713116;470010102000000290001500000002;Parque_Cementerio.Unidad_Predial;Salubridad;
930971;470010102000002520002000000000;NPH;Salubridad;
1001373;470010105000000920901900000037;PH.Unidad_Predial;Salubridad;
958424;470010102000002860025000000000;NPH;Salubridad;
959906;470010104000000770020000000000;NPH;Salubridad;
817686;470010109000001230009500000001;Parque_Cementerio.Unidad_Predial;Salubridad;
670302;470010107000001370084000000000;NPH;Salubridad;
931976;470010102000002310036000000000;NPH;Salubridad;
829466;470010106000000170003000000000;NPH;Salubridad;
780267;470010103000003360144500000001;Parque_Cementerio.Unidad_Predial;Salubridad;
958521;470010102000004360001000000000;NPH;Salubridad;
795984;470010104000000770027000000000;NPH;Salubridad;
958452;470010103000000130039000000000;NPH;Salubridad;
984571;470010104000000770010000000000;NPH;Salubridad;
1009876;470010105000000920901900000035;PH.Unidad_Predial;Salubridad;
931978;470010102000003010002000000000;NPH;Salubridad;
801095;470010004000000090001500000007;Parque_Cementerio.Unidad_Predial;Salubridad;
931142;470010103000000540025000000000;NPH;Salubridad;
1004794;470010102000003010016000000000;NPH;Salubridad;
702524;470010007000000020004500000124;Parque_Cementerio.Unidad_Predial;Salubridad;
932976;470010102000000910025000000000;NPH;Salubridad;
823317;470010105000000920901900000001;PH.Unidad_Predial;Salubridad;
712726;470010002000000020334000000000;NPH;Salubridad;
883650;470010003000000010923500000185;Parque_Cementerio.Unidad_Predial;Salubridad;
958685;470010102000002530008000000000;NPH;Salubridad;
677132;470010102000003250902900000037;PH.Unidad_Predial;Salubridad;
764658;470010112000000070001500000004;Parque_Cementerio.Unidad_Predial;Salubridad;
764762;470010114000000640010000000000;NPH;Salubridad;
958509;470010102000003010017000000000;NPH;Salubridad;
927344;470010103000000130044000000000;NPH;Salubridad;
786413;470010103000003360144000000000;NPH;Salubridad;
815432;470010006000000020359000000000;NPH;Salubridad;
984066;470010105000000920901900000032;PH.Unidad_Predial;Salubridad;
795723;470010103000003170020500000001;Parque_Cementerio.Unidad_Predial;Salubridad;
959857;470010105000000920901900000031;PH.Unidad_Predial;Salubridad;
1000825;470010105000000920901900000036;PH.Unidad_Predial;Salubridad;
934522;470010105000000920901900000029;PH.Unidad_Predial;Salubridad;
959931;470010104000000770001000000000;NPH;Salubridad;
1071569;470010102000002970009000000000;NPH;Salubridad;
958676;470010103000000470013000000000;NPH;Salubridad;
1032867;470010103000000130040000000000;NPH;Salubridad;
1027475;470010104000000770018000000000;NPH;Salubridad;
1050572;470010103000000130038000000000;NPH;Salubridad;
957929;470010105000000050011000000000;NPH;Salubridad;
796064;470010105000000920901900000039;PH.Unidad_Predial;Salubridad;
837185;470010102000001680001000000000;NPH;Salubridad;
